title_page_key,classification_key,is_reprint_nonrepresentative,cluster_key,short_title,year,city,language,author_or_editor,publisher,format,volumes,ustc_id,notes,has_diagrams,primary_classes,secondary_classes,unknown_classes,primary_count,secondary_count,unknown_count,Architecture,Arithmetic,Astronomy,Cartography,Commercial Mathematics,Construction,Cosmography,Geography,Gnomonics & Horology,Instrument Construction,Instrument Use,Mechanics,Military Engineering,Music Theory,Navigation,Perspective,Practical Geometry,Surveying,Theoretical Mathematics,Trigonometry
bib-32,bib-32,False,,,1605,London,ENGLISH,Francis Bacon,Henrie Tomes,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-33,bib-33,False,,"Del modo di misurare le distantie, le superficie, i corpi, le piante, le provincie, le prospettiue, & tutte le altre cose terrene, che possono occorrere a gli uomini, secondo le vere regole d'Euclide, & de gli altri più lodati scrittori",1564,Venice,ITALIAN,Cosimo Bartoli,Francesco de Franceschi,4,1,812411,,True,Perspective | Practical Geometry | Surveying,,,3,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,primary,unrelated,unrelated
bib-34,bib-34,False,,,1567,Venice,ITALIAN,Cosimo Bartoli,Francesco de Franceschi,,,,,False,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-35,bib-35,False,,"Diversarum speculationum mathematicarum, & physicarum liber, quarum seriem sequens pagina indicabit",1585,Turin,LATIN,Giovanni Battista Benedetti,Nicolò Bevilacqua,,1,813589,,True,,,Instrument Use | Practical Geometry,0,0,2,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-36,bib-36,False,,Della consolatione de la filosofia,1551,Florence,ITALIAN,Anicius Manlius Severinus Boethius,Lorenzo Torrentino,,1,815091,,False,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-37,bib-37,False,,,1639,Paris,FRENCH,Pierre Bourdín,François Pélican,,,,,,Military Engineering,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-38,bib-38,False,,,1673,Nuremberg,GERMAN,Bernhard Cantzler,"Johann Andreae, Endter",,,,,,Practical Geometry,Arithmetic | Construction | Geography | Navigation | Surveying | Trigonometry,,1,6,0,unrelated,secondary,unrelated,unrelated,unrelated,secondary,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,primary,secondary,unrelated,secondary
bib-39,bib-39,False,,Della fortificatione delle città,1564,Venice,ITALIAN,"Girolamo Maggi, Jacomo Fusti Castriotto",Rutilio Borgominiero,,1,,,True,Military Engineering,Architecture | Construction,Practical Geometry,1,2,1,secondary,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-4,bib-3,True,ROG81T,Petit traicte de geometrie et d'horologiographie pratique,1562,Paris,FRENCH,Jean Bullant,"Guillaume Cavellat, Fleury Prévost",,,23239,,,Gnomonics & Horology | Instrument Construction | Practical Geometry,,,3,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-40,bib-40,False,,,1596,Delft,GERMAN,Ludolph van Ceulen,Jan Andriesz,,,,,True,Practical Geometry | Trigonometry,Arithmetic | Commercial Mathematics | Surveying,Instrument Use,2,3,1,unrelated,secondary,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,primary,secondary,unrelated,primary
bib-41,bib-41,False,,,1558,Venice,LATIN,Federico Commandino,,,,,,True,Astronomy | Perspective,Practical Geometry,,2,1,0,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,secondary,unrelated,unrelated,unrelated
bib-42,bib-42,False,,De superficierum divisionibus liber Machometo Bagdedino ascriptus,1570,Pesaro,LATIN,"John Dee, Federico Commandino",Hieronymus Concordia,,1,,,True,Practical Geometry | Theoretical Mathematics,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated
bib-43,bib-43,False,,,1611,Madrid,SPANISH,Sebastián de Covarrubias,Luis Sanchez,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,bib-44,False,,,1567,Paris,FRENCH,De l’Orme Delorme,Frédéric Morel,,,,,True,Architecture,,Practical Geometry,1,0,1,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-45,bib-45,False,,,1587,Venice,ITALIAN,Oronce Finé,Francesco de Franceschi,,,,,True,Arithmetic | Cosmography | Gnomonics & Horology | Practical Geometry,Instrument Use,,4,1,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-46,bib-47,True,JWV81O,,1561,Paris,FRENCH,Abel Foullon,Pierre Beguin,,,,,,Cartography | Instrument Use | Practical Geometry | Surveying,,,4,0,0,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-47,bib-47,False,JWV81O,,1561,Paris,FRENCH,Abel Foullon,Pierre Beguin,,,,,,Cartography | Instrument Use | Practical Geometry | Surveying,,,4,0,0,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-48,bib-48,False,,,1564,Venice,ITALIAN,Abel Foullon,Giordano Ziletti,,,,,True,Instrument Use | Practical Geometry | Surveying,Cartography,Instrument Construction,3,1,1,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-49,bib-49,False,,,1567,Paris,FRENCH,Abel Foullon,Pierre Beguin,,,,,,Instrument Use | Practical Geometry | Surveying,Cartography | Geography,Instrument Construction,3,2,1,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,secondary,unrelated,unknown,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-5,bib-5,False,,,1585,Paris,FRENCH,Jacques Chauvet,Henry Thierry,,,,,True,Instrument Use | Practical Geometry,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-50,bib-50,False,,,1570,Basel,LATIN,"Abel Foullon, Johann Niklaus Stupanus",Peter Perna,,,,,,Instrument Construction | Instrument Use | Practical Geometry,Astronomy,Cartography | Geography | Navigation | Surveying,3,1,4,unrelated,unrelated,secondary,unknown,unrelated,unrelated,unrelated,unknown,unrelated,primary,primary,unrelated,unrelated,unrelated,unknown,unrelated,primary,unknown,unrelated,unrelated
bib-51,bib-51,False,,,1643,Paris,FRENCH,Georges Fournier,Michel Soly,,,,,,Navigation,Cartography,Astronomy | Instrument Use | Practical Geometry | Surveying | Theoretical Mathematics | Trigonometry,1,1,6,unrelated,unrelated,unknown,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,primary,unrelated,unknown,unknown,unknown,unknown
bib-52,bib-52,False,,,1592,Venice,LATIN,Antonio Magini Giovanni,Giovanni Battista Ciotti,,,,,True,Instrument Use | Practical Geometry,Architecture,,2,1,0,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-53,bib-53,False,,,1684,Basel,GERMAN,Jacob Meyer,"Johann Ludwig König, Johann Brandmüller",,,,,,Practical Geometry | Surveying,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-54,bib-54,False,,,1677,Paris,FRENCH,Claude-François Milliet Dechales,Etienne Michallet,,,,,,Construction | Military Engineering,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-55,bib-55,False,ATEUPU,La perspective curieuse. Avec L'optique et la catoptrique du Reverend Père Mersenne,1652,Paris,FRENCH,"Jean François Niceron, Marin Mersenne",François Langlois,,,6163947,,,Perspective,,Practical Geometry | Trigonometry,1,0,2,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unknown,unrelated,unrelated,unknown
bib-56,bib-55,True,ATEUPU,La perspective curieuse. Avec L'optique et la catoptrique du Reverend Père Mersenne,1652,Paris,FRENCH,"Jean François Niceron, Marin Mersenne",François Langlois,,,6163947,,,Perspective,,Practical Geometry | Trigonometry,1,0,2,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unknown,unrelated,unrelated,unknown
bib-57,bib-57,False,,,1684,Paris,FRENCH,Jacques Ozanam,Estienne Michallet,,,,,,Practical Geometry | Theoretical Mathematics | Trigonometry,,,3,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,primary
bib-58,bib-58,False,,,1700,Paris,FRENCH,Jacques Ozanam,Jean Jombert,,,,,,Instrument Use | Practical Geometry | Surveying,,,3,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-59,bib-59,False,,,1594,Leiden,LATIN,Josephus Justus Scaliger,Franciscus Raphelengius,,,,,False,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-6,bib-6,False,,,1604,Rome,LATIN,Christopher Clavius,Aloisius Zannetti,,,,,,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-60,bib-60,False,,,1615,Venice,ITALIAN,Vincenzo Scamozzi,Presso L'Avtore,,,,,,Architecture,Military Engineering,,1,1,0,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-61,bib-61,False,,,1646,Leiden,LATIN,Frans van Schooten,Elzevier,,,,,,Gnomonics & Horology | Theoretical Mathematics,,Mechanics,2,0,1,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated
bib-62,bib-62,False,,,1618,Nuremberg,GERMAN,Daniel Schwenter,Simon Halbmayer,,,,,,Practical Geometry,Instrument Use | Surveying,,1,2,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,secondary,unrelated,unrelated
bib-63,bib-63,False,,,1605,Leiden,LATIN,Simon Stevin,Jan Pati,,,,,,Practical Geometry,,Military Engineering | Navigation | Surveying,1,0,3,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unknown,unrelated,primary,unknown,unrelated,unrelated
bib-64,bib-64,False,,,1579,Paris,LATIN,François Viète,Jean Mettayer,,,,,False,Practical Geometry | Theoretical Mathematics,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated
bib-65,bib-65,False,,,1593,Tours,LATIN,François Viète,Jamet Mettayer,,,,,,Theoretical Mathematics,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated
bib-66,bib-66,False,,,1593,Tours,LATIN,François Viète,Jamet Mettayer,,,,,,Theoretical Mathematics,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated
bib-67,bib-67,False,,,1595,Paris,LATIN,François Viète,Jamet Mettayer,,,,,True,Practical Geometry,,Architecture | Instrument Use,1,0,2,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-68,bib-68,False,,,1615,Paris,LATIN,"François Viète, Alexander Anderson",Olivier de Varennes,,,,,,Theoretical Mathematics,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated
bib-69,bib-69,False,,,1646,Leiden,LATIN,"François Viète, Frans van Schooten","Bonaventure, Abraham Elzevier",,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,bib-7,False,,"A geometrical practise, named Pantometria divided into three bookes, longimetra, planimetra, and stereometria, containing rules manifolde for mensuration of all lines, superficies and solides",1571,London,ENGLISH,"Leonard Digges, Thomas Digges",Henrie Bynneman,,,507303,,True,Practical Geometry,Cartography | Instrument Use | Perspective | Surveying | Theoretical Mathematics,,1,5,0,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,secondary,primary,secondary,secondary,unrelated
bib-70,bib-70,False,,,1628,Lyon,FRENCH,Antoine de Ville,Irénée Barlet,,,,,,Construction | Military Engineering | Practical Geometry | Trigonometry,Architecture,,4,1,0,secondary,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary
bib-71,bib-71,False,,,1567,Venice,LATIN,Marcus Vitruvius Pollio,Francesco de Franceschi,,,,,True,Architecture,Gnomonics & Horology | Mechanics | Practical Geometry,,1,3,0,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated
bib-72,bib-72,False,,,1613,Herborn,LATIN,Johann Heinrich Alsted,Corvinus,,,,,,Architecture | Arithmetic | Astronomy | Cosmography | Geography,,Music Theory | Theoretical Mathematics,5,0,2,primary,primary,primary,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unknown,unrelated
bib-73,bib-73,False,,,1623,Herborn,LATIN,Johann Heinrich Alsted,Corvinus,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-74,bib-74,False,,The Elements or principles of geometrie·,1684,London,ENGLISH,,John Playford,,,3109196,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-75,bib-75,False,,,1646,Zurich,GERMAN,Johann Ardüser,Johann Jacob Bodmer,,,,,,Practical Geometry | Surveying | Theoretical Mathematics,Construction,,3,1,0,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,primary,unrelated
bib-76,bib-76,False,,,1598,Venice,LATIN,Franciscus Barocius,Gratiosus Perchacinus,,,,,True,Cosmography,Arithmetic | Practical Geometry | Theoretical Mathematics,Instrument Use,1,3,1,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,secondary,unrelated
