Page/Key,language,year,city,Classification,Orig_Value,llm_Value_1,llm_Value_3,llm_Value_4,llm_Value_6
bib-76,LATIN,1598,Venice,Cosmography,primary,primary,primary,primary,primary
bib-76,LATIN,1598,Venice,Geography,unrelated,primary,primary,secondary,primary
bib-76,LATIN,1598,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Instrument Construction,unrelated,unknown,unrelated,unrelated,unknown
bib-76,LATIN,1598,Venice,Instrument Use,unrelated,unknown,unrelated,unrelated,unknown
bib-76,LATIN,1598,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Navigation,unrelated,unknown,unrelated,unrelated,unknown
bib-76,LATIN,1598,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Practical Geometry,primary,unknown,secondary,unknown,secondary
bib-76,LATIN,1598,Venice,Surveying,unrelated,unknown,unrelated,unknown,unknown
bib-76,LATIN,1598,Venice,Theoretical Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-76,LATIN,1598,Venice,Trigonometry,unrelated,unknown,unrelated,unknown,unknown
bib-8,GERMAN,1525,Nuremberg,Architecture,,unrelated,secondary,secondary,unrelated
bib-8,GERMAN,1525,Nuremberg,Arithmetic,,unrelated,unrelated,secondary,unrelated
bib-8,GERMAN,1525,Nuremberg,Astronomy,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Cartography,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Commercial Mathematics,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Construction,,unrelated,secondary,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Cosmography,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Geography,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Gnomonics & Horology,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Instrument Construction,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Instrument Use,,primary,primary,primary,secondary
bib-8,GERMAN,1525,Nuremberg,Mechanics,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Military Engineering,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Music Theory,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Navigation,,unrelated,unrelated,unrelated,unrelated
bib-8,GERMAN,1525,Nuremberg,Perspective,,unknown,secondary,primary,secondary
bib-8,GERMAN,1525,Nuremberg,Practical Geometry,,primary,primary,primary,primary
bib-8,GERMAN,1525,Nuremberg,Surveying,,unrelated,secondary,secondary,unrelated
bib-8,GERMAN,1525,Nuremberg,Theoretical Mathematics,,secondary,primary,secondary,unrelated
bib-8,GERMAN,1525,Nuremberg,Trigonometry,,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Architecture,unrelated,secondary,secondary,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Arithmetic,secondary,secondary,unknown,secondary,secondary
bib-82,LATIN,1554,Lyon,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Commercial Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-82,LATIN,1554,Lyon,Construction,primary,secondary,secondary,primary,secondary
bib-82,LATIN,1554,Lyon,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Geography,unrelated,secondary,secondary,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Instrument Construction,primary,unrelated,secondary,unrelated,secondary
bib-82,LATIN,1554,Lyon,Instrument Use,unrelated,unrelated,unrelated,unrelated,secondary
bib-82,LATIN,1554,Lyon,Mechanics,primary,secondary,secondary,primary,secondary
bib-82,LATIN,1554,Lyon,Military Engineering,secondary,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Music Theory,unrelated,unrelated,secondary,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-82,LATIN,1554,Lyon,Practical Geometry,primary,primary,primary,primary,primary
bib-82,LATIN,1554,Lyon,Surveying,primary,secondary,secondary,secondary,secondary
bib-82,LATIN,1554,Lyon,Theoretical Mathematics,primary,primary,primary,primary,primary
bib-82,LATIN,1554,Lyon,Trigonometry,unrelated,unrelated,unknown,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Architecture,unrelated,secondary,secondary,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Arithmetic,unrelated,primary,primary,secondary,secondary
bib-83,LATIN,1559,Lyon,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Commercial Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-83,LATIN,1559,Lyon,Construction,primary,primary,secondary,secondary,primary
bib-83,LATIN,1559,Lyon,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Geography,unrelated,secondary,secondary,secondary,unrelated
bib-83,LATIN,1559,Lyon,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Instrument Construction,unrelated,unknown,unrelated,secondary,unknown
bib-83,LATIN,1559,Lyon,Instrument Use,unrelated,unknown,unrelated,secondary,unknown
bib-83,LATIN,1559,Lyon,Mechanics,secondary,primary,secondary,primary,secondary
bib-83,LATIN,1559,Lyon,Military Engineering,unrelated,unrelated,unrelated,secondary,secondary
bib-83,LATIN,1559,Lyon,Music Theory,unrelated,secondary,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-83,LATIN,1559,Lyon,Perspective,unrelated,unrelated,unrelated,unrelated,unknown
bib-83,LATIN,1559,Lyon,Practical Geometry,primary,primary,primary,primary,primary
bib-83,LATIN,1559,Lyon,Surveying,secondary,secondary,secondary,secondary,secondary
bib-83,LATIN,1559,Lyon,Theoretical Mathematics,unrelated,primary,primary,primary,primary
bib-83,LATIN,1559,Lyon,Trigonometry,unrelated,unknown,unrelated,unknown,unknown
bib-87,ITALIAN,1584,Brescia,Architecture,unrelated,secondary,secondary,secondary,unrelated
bib-87,ITALIAN,1584,Brescia,Arithmetic,unrelated,unknown,secondary,secondary,secondary
bib-87,ITALIAN,1584,Brescia,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Cartography,unrelated,unrelated,unrelated,unrelated,unknown
bib-87,ITALIAN,1584,Brescia,Commercial Mathematics,unrelated,unrelated,unrelated,secondary,secondary
bib-87,ITALIAN,1584,Brescia,Construction,secondary,primary,primary,primary,primary
bib-87,ITALIAN,1584,Brescia,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Geography,unrelated,secondary,secondary,unrelated,secondary
bib-87,ITALIAN,1584,Brescia,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Instrument Construction,unrelated,unknown,unrelated,unknown,unknown
bib-87,ITALIAN,1584,Brescia,Instrument Use,unrelated,unknown,unrelated,unknown,unknown
bib-87,ITALIAN,1584,Brescia,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
bib-87,ITALIAN,1584,Brescia,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-87,ITALIAN,1584,Brescia,Practical Geometry,primary,primary,primary,primary,primary
bib-87,ITALIAN,1584,Brescia,Surveying,primary,primary,primary,primary,primary
bib-87,ITALIAN,1584,Brescia,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unknown
bib-87,ITALIAN,1584,Brescia,Trigonometry,unrelated,unrelated,unknown,unrelated,unknown
bib-9,LATIN,1544,Strasbourg,Architecture,unrelated,unrelated,secondary,secondary,unrelated
bib-9,LATIN,1544,Strasbourg,Arithmetic,unrelated,unrelated,secondary,secondary,unrelated
bib-9,LATIN,1544,Strasbourg,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Construction,unrelated,secondary,secondary,secondary,unrelated
bib-9,LATIN,1544,Strasbourg,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Instrument Construction,unrelated,unrelated,secondary,secondary,secondary
bib-9,LATIN,1544,Strasbourg,Instrument Use,unrelated,secondary,secondary,secondary,secondary
bib-9,LATIN,1544,Strasbourg,Mechanics,unrelated,secondary,secondary,secondary,secondary
bib-9,LATIN,1544,Strasbourg,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-9,LATIN,1544,Strasbourg,Practical Geometry,primary,primary,primary,primary,primary
bib-9,LATIN,1544,Strasbourg,Surveying,unrelated,secondary,secondary,secondary,secondary
bib-9,LATIN,1544,Strasbourg,Theoretical Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-9,LATIN,1544,Strasbourg,Trigonometry,unrelated,unrelated,unrelated,unknown,unrelated
bib-90,FRENCH,1585,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Arithmetic,unrelated,unknown,secondary,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Astronomy,unrelated,unknown,unknown,unknown,unknown
bib-90,FRENCH,1585,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Cosmography,unrelated,unrelated,unknown,unknown,unknown
bib-90,FRENCH,1585,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Gnomonics & Horology,unrelated,unknown,unknown,unknown,unrelated
bib-90,FRENCH,1585,Paris,Instrument Construction,unrelated,primary,primary,primary,primary
bib-90,FRENCH,1585,Paris,Instrument Use,unrelated,primary,primary,primary,primary
bib-90,FRENCH,1585,Paris,Mechanics,unrelated,unknown,unrelated,unrelated,unknown
bib-90,FRENCH,1585,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-90,FRENCH,1585,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-90,FRENCH,1585,Paris,Surveying,unrelated,unknown,secondary,unrelated,unknown
bib-90,FRENCH,1585,Paris,Theoretical Mathematics,unrelated,secondary,secondary,unrelated,secondary
bib-90,FRENCH,1585,Paris,Trigonometry,unrelated,unknown,secondary,unrelated,unknown
bib-91,ITALIAN,1563,Venice,Architecture,unrelated,secondary,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Arithmetic,primary,primary,primary,primary,primary
bib-91,ITALIAN,1563,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Construction,unrelated,secondary,secondary,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Instrument Construction,unrelated,secondary,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Instrument Use,unrelated,secondary,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Mechanics,unrelated,secondary,secondary,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Practical Geometry,primary,primary,primary,primary,primary
bib-91,ITALIAN,1563,Venice,Surveying,unrelated,unrelated,unknown,unrelated,unrelated
bib-91,ITALIAN,1563,Venice,Theoretical Mathematics,unrelated,primary,primary,primary,primary
bib-91,ITALIAN,1563,Venice,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Arithmetic,primary,primary,primary,primary,primary
bib-93,ITALIAN,1603,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Commercial Mathematics,primary,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Geography,unrelated,unrelated,secondary,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Instrument Construction,unrelated,unrelated,unknown,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Instrument Use,unrelated,unrelated,unknown,unknown,unrelated
bib-93,ITALIAN,1603,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-93,ITALIAN,1603,Venice,Practical Geometry,primary,primary,primary,primary,primary
bib-93,ITALIAN,1603,Venice,Surveying,primary,primary,secondary,primary,primary
bib-93,ITALIAN,1603,Venice,Theoretical Mathematics,unrelated,unrelated,secondary,secondary,unrelated
bib-93,ITALIAN,1603,Venice,Trigonometry,unrelated,unknown,secondary,secondary,unknown
ustc-16,FRENCH,1604,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Astronomy,secondary,primary,primary,primary,primary
ustc-16,FRENCH,1604,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Geography,unrelated,secondary,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Instrument Construction,primary,primary,primary,primary,primary
ustc-16,FRENCH,1604,Paris,Instrument Use,primary,primary,primary,primary,primary
ustc-16,FRENCH,1604,Paris,Mechanics,unrelated,secondary,secondary,secondary,unrelated
ustc-16,FRENCH,1604,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Navigation,primary,secondary,unrelated,secondary,secondary
ustc-16,FRENCH,1604,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Practical Geometry,unrelated,primary,primary,primary,secondary
ustc-16,FRENCH,1604,Paris,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-16,FRENCH,1604,Paris,Theoretical Mathematics,unrelated,unrelated,unrelated,secondary,unrelated
ustc-16,FRENCH,1604,Paris,Trigonometry,unrelated,unrelated,unknown,unknown,unrelated
ustc-29,FRENCH,1602,Paris,Architecture,unrelated,unknown,unknown,unrelated,unknown
ustc-29,FRENCH,1602,Paris,Arithmetic,unrelated,unrelated,unrelated,unknown,unknown
ustc-29,FRENCH,1602,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Construction,unrelated,unknown,unknown,secondary,secondary
ustc-29,FRENCH,1602,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Instrument Construction,unrelated,unrelated,unknown,unknown,unknown
ustc-29,FRENCH,1602,Paris,Instrument Use,unrelated,unknown,unknown,unknown,secondary
ustc-29,FRENCH,1602,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
ustc-29,FRENCH,1602,Paris,Military Engineering,unrelated,unrelated,unrelated,secondary,secondary
ustc-29,FRENCH,1602,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Perspective,unrelated,unknown,unrelated,unrelated,unrelated
ustc-29,FRENCH,1602,Paris,Practical Geometry,primary,primary,primary,primary,primary
ustc-29,FRENCH,1602,Paris,Surveying,unrelated,unknown,unknown,secondary,secondary
