review_id,Page/Key,Language,Feature Name,Value_orig,Value_llm,Value_llm5,final_candidate,working_final_value,decision_tier,needs_human_review,review_priority,recommendation_rule,recommendation_support,decision_reason,current_db_value,current_source_revision,current_revision_name,mapped_to_db_feature,is_v6_revision,current_exact_working_final,current_unordered_comma_match,current_missing
R3107,Venice_1505,LATIN,Enriched With,"expositione Theonis insignis mathematici, multa quae deerant ex lectione graeca sumpta addita, plurima subuersa et prepostere: voluta in Campani interpretatione: ordinata digesta et castigata, nonnulla ab illo venerando. Socratico philosopho mirando iudicio structa","expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici",,"expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici","expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","expositione Theonis, expositione Hypsi, expositione Pappi Mechanici, Marini dialectici protheoria, ex lectione graeca sumpta addita",7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,0
R3108,Venice_1505,LATIN,Euclid Description,"megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris, Socratico philosopho",megarensis philosophi platonicj Mathematicarum disciplinarum,megarensis philosophi platonicj Mathematicarum disciplinarum Ianitoris,megarensis philosophi platonicj Mathematicarum disciplinarum Ianitoris,megarensis philosophi platonicj Mathematicarum disciplinarum Ianitoris,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,megarensis philosophi platonicj Mathematicarum disciplinarum Ianitoris,f8f833bf-6d05-46d6-8468-e2f6fe52f105,v2,1,0,1,1,0
R3109,Venice_1505,LATIN,Euclid References,"Euclidis, Euclidi","Euclidis, Euclidi","Euclidis, Euclidi","Euclidis, Euclidi","Euclidis, Euclidi",A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,"Euclidis, Euclidi",7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R3110,Venice_1505,LATIN,Explicit Language References,graeca,ex lectione graeca,graeca,graeca,graeca,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,graeca,7d8fdc01-b3ec-43de-a654-4cba5ffb6a10,v6,1,1,1,1,0
R3111,Venice_1505,LATIN,Intended Audience,mathemat-icam substantiam aspirant,quicumque ad mathematicam substantiam aspirant,quicumque ad mathematicam substantiam aspirant,quicumque ad mathematicam substantiam aspirant,quicumque ad mathematicam substantiam aspirant,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",quicumque ad mathematicam substantiam aspirant,7d8fdc01-b3ec-43de-a654-4cba5ffb6a15,v6,1,1,1,1,0
R3112,Venice_1505,LATIN,Other Educational Authorities,"Theonis, Campani, Hypsi. Alex., Pappi Mechanici, Marini dialectici","Theonis, Hypsi. Alex., Phaeno., Perspe., Pappi Mechanici, Marini, Socratico philosopho","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico philosopho",7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,0,0,0
R3113,Venice_1505,LATIN,Publishing Privileges,Cum grat¯ıa et Priuilegio per decennium,Cum grat¯ıa et Priuilegio per decennium.,Cum grat¯ıa et Priuilegio per decennium,Cum grat¯ıa et Priuilegio per decennium,Cum grat¯ıa et Priuilegio per decennium,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,grat¯ıa et Priuilegio per decennium,e1831df0-3c20-46d7-8df8-edc6528881f6,v1,1,0,0,0,0
R3114,Venice_1505,LATIN,Verbs,"aspirant, sumpta, addita, subuersa, voluta, ordinata, digesta, castigata, habentur, adiuncta",,"ordinata, digesta, castigata, addita, subuersa","ordinata, digesta, castigata, addita, subuersa","ordinata, digesta, castigata, addita, subuersa",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm5,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","Habent, aspirant, sumpta, addita, subuersa, voluta, ordinata, digesta, castigata, venerando, structa, habentur, adiuncta",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R3115,Venice_1509,LATIN,Adapter Attribution,"Lucas paciolus, Campano",Campano,Campano,Campano,Campano,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",Campano,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,1,1,0
R3117,Venice_1509,LATIN,Adapter Description,"theologus insignis: altissima Mathematicarum disciplinarum scientia rarissimus iudicio castigatissimo detersit: emen-dauit, interprete fidissimo","interprete fidissimo, theologus insignis: altissima Mathematicarum disciplinarum scientia rarissimus, vir vtraque lingua: arte medica: sublimioribusque studijs clarissimus",interprete fidissimo,"interprete fidissimo, theologus insignis: altissima Mathematicarum disciplinarum scientia rarissimus, vir vtraque lingua: arte medica: sublimioribusque studijs clarissimus","interprete fidissimo, theologus insignis: altissima Mathematicarum disciplinarum scientia rarissimus, vir vtraque lingua: arte medica: sublimioribusque studijs clarissimus",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Campano interprete fidissimo,7d8fdc01-b3ec-43de-a654-4cba5ffb6a03,v6,1,1,0,0,0
R3118,Venice_1509,LATIN,Base Content,Euclidis megarensis philosophi,Euclidis megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis opera,Euclidis,Euclidis megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis opera,Euclidis megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis opera,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Euclidis megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis opera,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,1,1,0
R3119,Venice_1509,LATIN,Base Content Description,"Que cum antea librariorum detestanda culpa mendis fedissimis adeo deformia essent: vt vix Euclidem ipsum agnoscere-mus, Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant: ad rectam symmetriam concinnauit: et multas necessarias addidit. Eundem quoque plurimis locis intellectu diicilem commentariolis sane luculentis et eruditiss. aperuit: enarrauit: illustrauit","sine controuersia principis, Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant: ad rectam symmetriam concinnauit: et multas necessarias addidit., Eundem quoque plurimis locis intellectu diicilem commentariolis sane luculentis et eruditiss., Adhec vt elimatior exiret Scipio vegius mediol. vir vtraque lingua: arte medica: sublimioribusque studijs clarissimus diligentiam: et censuram suam prestitit.","sine controuersia principis opera, altissima Mathematicarum disciplinarum scientia","sine controuersia principis opera, altissima Mathematicarum disciplinarum scientia","sine controuersia principis opera, altissima Mathematicarum disciplinarum scientia",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant, intellectu diicilem commentariolis sane luculentis et eruditiss",7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,0
R3124,Venice_1509,LATIN,Enriched With,"Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant: ad rectam symmetriam concinnauit: et multas necessarias addidit., commentariolis sane luculentis et eruditiss.","Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant, commentariolis sane luculentis et eruditiss.","Figuras centum et vndetriginta, commentariolis","Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant, commentariolis sane luculentis et eruditiss.","Figuras centum et vndetriginta que in alijs codicibus inuerse et deformate erant, commentariolis sane luculentis et eruditiss.",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Figuras centum et vndetriginta, intellectu diicilem commentariolis sane luculentis et eruditiss",7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,0
R3125,Venice_1509,LATIN,Euclid Description,megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis,megarensis,megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis,megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis,megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,megarensis philosophi acutissimi mathematicorumque omnium sine controuersia principis,f8f833bf-6d05-46d6-8468-e2f6fe52f105,v2,1,0,1,1,0
R3126,Venice_1509,LATIN,Euclid References,"Euclidis, Euclidem","Euclidis, Euclidem","Euclidis, Euclidem","Euclidis, Euclidem","Euclidis, Euclidem",A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,"Euclidis, Euclidem",7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R3127,Venice_1509,LATIN,Other Educational Authorities,"Scipio vegius mediol, Campano","Euclidis, Euclidem, Scipio vegius, Lucas paciolus","Lucas paciolus theologus, Scipio vegius","Lucas paciolus theologus, Scipio vegius","Lucas paciolus theologus, Scipio vegius",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Lucas paciolus theologus insignis, Scipio vegius mediol. vir vtraque lingua",7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,0,0,0
R3128,Venice_1509,LATIN,Publisher in Imprint,Paganius Paganinus,A. Paganius Paganinus,A. Paganius Paganinus,A. Paganius Paganinus,A. Paganius Paganinus,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",A. Paganius Paganinus,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,1,1,0
R3129,Venice_1509,LATIN,Verbs,"tralata, detersit, emen-dauit, concinnauit, addidit, aperuit, enarrauit, illustrauit","tralata, detersit, emen-dauit, concinnauit, addidit, aperitur:, enarrauit:, illustrauit, exiret, prestitit","tralata, detersit, emen-dauit, concinnauit, addidit, aperuit, enarrauit, illustrauit, prestitit","tralata, detersit, emen-dauit, concinnauit, addidit, aperuit, enarrauit, illustrauit, prestitit","tralata, detersit, emen-dauit, concinnauit, addidit, aperuit, enarrauit, illustrauit, prestitit",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"tralata, detersit, emen-dauit, concinnauit, addidit, aperuit, enarrauit, illustrauit, prestitit",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,1,1,0
R3130,Venice_1510,LATIN,Adapter Attribution,Bar. Zamber. Uene,Ianitoris,Campani,Campani,Campani,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Bar. Zamber. Uene,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,0,0,0
R3131,Venice_1510,LATIN,Adapter Description,Interprete,Interprete,Interprete,Interprete,Interprete,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Interprete,7d8fdc01-b3ec-43de-a654-4cba5ffb6a03,v6,1,1,1,1,0
R3132,Venice_1510,LATIN,Base Content,Euclidis Megarensis philosophi platonicj,elementorum libros.,elementorum libros,elementorum libros.,elementorum libros.,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,elementorum libros. xiij. cum expositione Theonis insignis mathematici,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R3134,Venice_1510,LATIN,Bound With,"expositione Theonis, expositione Hypsi. Alex., Phaeno. Specu. et Perspe., liber Datorum, expositione Pappi Mechanici, Marini dialectici protheoria","expositione Theonis, expositione Hypsi. Alex., Phaeno. Specu. et Perspe., liber Datorum cum expositione Pappi Mechanici vna cum Marini dialectici protheoria",,"expositione Theonis, expositione Hypsi. Alex., Phaeno. Specu. et Perspe., liber Datorum cum expositione Pappi Mechanici vna cum Marini dialectici protheoria","expositione Theonis, expositione Hypsi. Alex., Phaeno. Specu. et Perspe., liber Datorum cum expositione Pappi Mechanici vna cum Marini dialectici protheoria",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","xiiij. cum expositione Hypsi. Alex, et Phaeno. Specu. et Perspe. cum expositione Theonis, mirandus ille liber Datorum cum expositione Pappi Mechanici vna cum Marini dialectici protheoria",7d8fdc01-b3ec-43de-a654-4cba5ffb6a18,v6,1,1,0,0,0
R3138,Venice_1510,LATIN,Elements Designation,elementorum libros. xiij.,elementorum libros.,"elementorum, xiij",elementorum libros.,elementorum libros.,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,elementorum libros. xiij. cum expositione Theonis insignis mathematici,7d8fdc01-b3ec-43de-a654-4cba5ffb6a06,v6,1,1,0,0,0
R3139,Venice_1510,LATIN,Enriched With,"expositione Theonis insignis mathematici, multa quae deerant ex lectione graeca sumpta addita, plurima subuersa et prepostere: voluta in Campani interpretatione: ordinata digesta et castigata, nonnulla ab illo venerando. Socratico philosopho mirando iudicio structa","expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici, adiuncta",,"expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici, adiuncta","expositione Theonis, expositione Hypsi. Alex., expositione Pappi Mechanici, adiuncta",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",expositione Theonis,7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,0
R3140,Venice_1510,LATIN,Euclid Description,"Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris, Socratico philosopho",Euclidis Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris,Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris,Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris,Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Megarensis philosophi platonicj Mathematicarum disci-plinarum Ianitoris,f8f833bf-6d05-46d6-8468-e2f6fe52f105,v2,1,0,1,1,0
R3141,Venice_1510,LATIN,Euclid References,"Euclidis, Euclidi","Euclidis Megarensis, Euclidi volumen","Euclidis, Euclidi","Euclidis, Euclidi","Euclidis, Euclidi",A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,"Euclidis, Euclidi",7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R3142,Venice_1510,LATIN,Explicit Language References,graeca,lectione graeca,graeca,graeca,graeca,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,graeca,7d8fdc01-b3ec-43de-a654-4cba5ffb6a10,v6,1,1,1,1,0
R3143,Venice_1510,LATIN,Intended Audience,"mathemat-
icam substantiam aspirant","Habent in hoc volumine quicumque ad mathemat-
icam substantiam aspirant:","quicumque ad mathemat-
icam substantiam aspirant","quicumque ad mathemat-
icam substantiam aspirant","quicumque ad mathemat-
icam substantiam aspirant",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,quicumque ad mathematicam substantiam aspirant,7d8fdc01-b3ec-43de-a654-4cba5ffb6a15,v6,1,1,0,0,0
R3144,Venice_1510,LATIN,Other Educational Authorities,"Theonis, Campani, Hypsi. Alex., Phaeno, Pappi Mechanici, Marini dialectici","Theonis, Hypsi. Alex., Phaeno., Specu., Perspe., Pappi Mechanici, Marini, Socratico","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico philosopho","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico philosopho","Theonis, Hypsi, Alex, Phaeno, Specu, Perspe, Pappi Mechanici, Marini dialectici, Socratico philosopho",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Theonis, Hypsi. Alex, Phaeno, Perspe, Pappi Mechanici, Marini dialectici, Socratico philosopho, Campani",7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,0,0,0
R3145,Venice_1510,LATIN,Publishing Privileges,Cum grat¯ıa et Priuilegio per decennium.,Cum grat¯ıa et Priuilegio per decennium.,grat¯ıa et Priuilegio per decennium,Cum grat¯ıa et Priuilegio per decennium.,Cum grat¯ıa et Priuilegio per decennium.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,Priuilegio per decennium,e1831df0-3c20-46d7-8df8-edc6528881f6,v1,1,0,0,0,0
R3146,Venice_1510,LATIN,Verbs,"sumpta, addita, subuersa, voluta, ordinata, digesta, castigata, habentur, adiuncta","voluta in Campani interpretatione, ordinata digesta et castigata","voluta, ordinata, digesta, castigata, subuersa, adiuncta, addita, sumpta","voluta, ordinata, digesta, castigata, subuersa, adiuncta, addita, sumpta","voluta, ordinata, digesta, castigata, subuersa, adiuncta, addita, sumpta",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"sumpta, addita, subuersa, prepostere, voluta, ordinata, digesta, castigata",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R3147,Venice_1543,ITALIAN,Adapter Attribution,Nicolo Tartalea,,EVCLIDE MEGARENSE PHILOSOPHO,EVCLIDE MEGARENSE PHILOSOPHO,EVCLIDE MEGARENSE PHILOSOPHO,E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm5,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",Nicolo Tartalea,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,0,0,0
