edition_id,language,year,city,subject,final_value,final_source,final_reason,concerns,review_file,review_notes,review_error_type,Orig_Value,llm_Value_6,llm_Value_7,llm_Value_8
bib-59,LATIN,1594,Leiden,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,differs-from-original-csv,,,,unrelated,primary,primary,primary
bib-59,LATIN,1594,Leiden,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category; differs-from-original-csv,,,,primary,primary,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,secondary,unrelated,unrelated
bib-64,LATIN,1579,Paris,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; differs-from-original-csv,,,,unrelated,primary,unrelated,unrelated
bib-64,LATIN,1579,Paris,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Theoretical Mathematics,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category; differs-from-original-csv,,,,unrelated,primary,primary,primary
bib-64,LATIN,1579,Paris,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; differs-from-original-csv,,,,primary,secondary,unrelated,unrelated
bib-67,LATIN,1595,Paris,Architecture,unknown,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; unknown-final; differs-from-original-csv,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Instrument Use,unknown,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; unknown-final; differs-from-original-csv,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; differs-from-original-csv,,,,unrelated,primary,unrelated,unrelated
bib-67,LATIN,1595,Paris,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category; differs-from-original-csv,,,,primary,unknown,unrelated,unrelated
bib-67,LATIN,1595,Paris,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-7,ENGLISH,1571,London,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,secondary,unrelated,unrelated
bib-7,ENGLISH,1571,London,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Cartography,secondary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; differs-from-original-csv,,,,primary,secondary,unrelated,secondary
bib-7,ENGLISH,1571,London,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
